incident_id,day_of_week,hour,is_month_end,system,incident_type,severity,team,after_change,affected_users,transactions_impacted,resolution_minutes,downtime_minutes,availability_pct,cpu_peak_pct,memory_peak_pct,monitoring_alerts,sla_breach
INC101596,Monday,6,no,Core Banking,Human Error,High,Application Support,no,126,3411,145,29,98.17,50.5,55.4,3,no
INC101597,Monday,19,no,Payments Gateway,Network Outage,Critical,Infrastructure,no,38,973,216,133,90.48,44.5,42.9,4,yes
INC101598,Friday,8,no,ATM Network,Performance Degradation,High,Infrastructure,no,150,3753,146,101,92.52,88.6,92.9,7,no
INC101599,Tuesday,9,no,Mobile App,Performance Degradation,Medium,Infrastructure,no,94,2479,89,1,99.96,62.1,48.5,5,no
INC101600,Saturday,7,no,Mobile App,Performance Degradation,Low,DBA,no,40,1121,766,507,80.0,80.0,78.5,3,no
INC101601,Monday,3,yes,Core Banking,Batch Failure,High,Application Support,no,90,2583,194,110,92.71,47.7,57.1,6,no
INC101602,Thursday,7,no,Trading Platform,Human Error,High,Application Support,no,72,2276,204,78,95.0,59.4,42.3,1,no
INC101603,Friday,11,no,Payments Gateway,Human Error,Medium,Infrastructure,no,182,4697,206,83,94.37,45.4,43.0,21,no
INC101604,Monday,9,no,Home Banking,Performance Degradation,Low,Infrastructure,no,25,830,648,385,80.0,69.8,60.0,2,no
INC101605,Tuesday,21,yes,CRM,Network Outage,Critical,Infrastructure,no,158,4639,279,129,91.04,40.8,25.7,11,yes
INC101606,Sunday,4,yes,Core Banking,Batch Failure,Medium,Application Support,no,67,1629,145,65,95.05,72.4,79.5,14,no
INC101607,Tuesday,11,no,Mobile App,Performance Degradation,Low,Infrastructure,yes,40,687,324,199,85.94,85.9,61.6,0,no
INC101608,Wednesday,2,no,CRM,Network Outage,High,Network,no,26,632,245,139,90.33,58.1,62.3,3,yes
INC101609,Wednesday,9,no,Home Banking,Security Alert,Medium,Security,no,31,909,648,451,80.0,58.7,41.4,2,yes
INC101610,Tuesday,3,no,CRM,Batch Failure,High,Application Support,no,8,183,315,206,85.73,78.9,70.1,1,yes
INC101611,Friday,23,no,Payments Gateway,Security Alert,High,Security,no,131,3365,346,192,86.19,78.9,63.2,6,yes
INC101612,Friday,20,no,Payments Gateway,Application Error,High,Application Support,no,425,10962,194,71,94.67,51.9,51.2,50,no
INC101613,Tuesday,15,no,Home Banking,Security Alert,Critical,Security,no,22,589,119,49,96.87,25.1,41.7,4,no
INC101614,Saturday,16,no,Core Banking,Performance Degradation,Medium,Infrastructure,no,29,711,296,138,90.12,41.3,44.6,2,no
INC101615,Monday,0,no,Mobile App,Application Error,Low,Application Support,no,118,2543,186,130,90.74,77.8,68.8,3,no
INC101616,Monday,10,no,Core Banking,Performance Degradation,High,Infrastructure,no,74,1922,151,80,94.48,92.1,77.3,4,no
INC101617,Thursday,21,yes,Core Banking,Hardware Failure,High,Infrastructure,no,155,3400,193,106,92.31,74.4,64.9,4,no
INC101618,Sunday,14,no,Mobile App,Performance Degradation,High,DBA,no,75,1306,129,85,94.48,70.3,75.4,5,no
INC101619,Monday,3,no,Payments Gateway,Batch Failure,Critical,Application Support,no,48,1601,173,97,92.82,67.8,58.0,0,yes
INC101620,Monday,13,no,Home Banking,Performance Degradation,Medium,Infrastructure,no,62,1745,366,181,87.43,97.4,72.0,19,no
INC101621,Wednesday,18,no,ATM Network,Application Error,High,Application Support,no,7,250,216,119,91.47,73.1,53.7,1,no
INC101622,Friday,6,no,CRM,Security Alert,Low,Security,no,11,309,402,245,83.04,51.9,72.5,3,yes
INC101623,Monday,9,no,Trading Platform,Performance Degradation,High,Infrastructure,no,131,3573,129,57,95.87,46.8,58.6,13,no
INC101624,Wednesday,3,no,Payments Gateway,Batch Failure,Medium,Application Support,no,190,5008,305,200,86.1,53.1,56.7,4,no
INC101625,Friday,14,no,ATM Network,Performance Degradation,Medium,DBA,yes,216,5300,129,58,96.4,83.7,79.0,36,no
INC101626,Tuesday,5,no,Home Banking,Security Alert,Medium,Security,no,107,2887,373,268,81.15,57.8,56.8,17,no
INC101627,Monday,15,no,Payments Gateway,Hardware Failure,Medium,Infrastructure,no,9,241,274,107,92.33,52.0,56.4,0,no
INC101628,Monday,2,no,CRM,Batch Failure,High,Application Support,yes,23,510,215,143,89.96,61.3,60.7,2,no
INC101629,Wednesday,1,no,Payments Gateway,Application Error,High,Application Support,no,235,5544,170,51,96.97,62.4,68.8,15,no
INC101630,Wednesday,17,yes,Trading Platform,Application Error,Medium,Application Support,no,219,6555,379,209,85.45,50.5,41.5,2,no
INC101631,Saturday,20,no,CRM,Application Error,High,Application Support,no,144,2844,409,251,83.0,44.6,31.2,2,yes
INC101632,Thursday,15,no,Mobile App,Network Outage,Critical,Network,no,75,1568,226,102,92.85,39.2,55.4,0,yes
INC101633,Friday,3,no,Core Banking,Batch Failure,High,Application Support,no,22,608,346,224,84.86,57.1,52.5,1,yes
INC101634,Sunday,8,no,Payments Gateway,Application Error,Medium,Application Support,yes,66,1471,102,57,96.18,62.9,52.2,5,no
INC101635,Wednesday,16,yes,Core Banking,Performance Degradation,Medium,Infrastructure,yes,71,1946,149,79,94.71,60.6,47.3,5,no
INC101636,Wednesday,9,no,Mobile App,Application Error,Low,Application Support,no,261,7486,689,361,80.0,83.1,66.1,10,no
INC101637,Sunday,6,no,Payments Gateway,Security Alert,Medium,Security,no,79,2087,603,314,80.0,89.9,70.6,2,yes
INC101638,Tuesday,1,no,Core Banking,Batch Failure,Critical,DBA,no,84,1890,379,239,83.78,68.7,69.6,13,yes
INC101639,Friday,8,no,Home Banking,Performance Degradation,High,Infrastructure,no,90,2812,426,244,83.43,84.7,87.6,8,yes
INC101640,Friday,10,no,ATM Network,Network Outage,Critical,Network,yes,109,3081,145,105,93.56,45.6,30.4,5,yes
INC101641,Monday,13,yes,Core Banking,Hardware Failure,Medium,Infrastructure,no,123,3068,485,239,82.88,36.3,42.3,2,yes
INC101642,Wednesday,21,no,Trading Platform,Hardware Failure,Critical,Infrastructure,no,31,773,165,133,90.93,68.5,61.1,0,no
INC101643,Monday,2,yes,Core Banking,Application Error,Medium,Application Support,no,25,699,258,160,88.53,54.7,56.1,1,no
INC101644,Monday,15,yes,Trading Platform,Performance Degradation,Medium,DBA,no,174,4189,239,108,92.24,69.7,67.2,18,no
INC101645,Wednesday,16,no,Mobile App,Application Error,Low,Application Support,yes,14,248,209,102,92.74,78.9,70.0,0,no
INC101646,Tuesday,17,no,Mobile App,Performance Degradation,Critical,Infrastructure,yes,410,11471,58,35,97.7,81.5,81.6,15,no
INC101647,Friday,0,no,Core Banking,Batch Failure,Critical,DBA,no,14,355,197,79,94.28,67.3,66.0,0,no
INC101648,Saturday,4,no,Home Banking,Network Outage,Low,Infrastructure,no,36,595,1464,900,80.0,47.8,61.8,2,yes
INC101649,Friday,7,no,Mobile App,Application Error,Medium,Application Support,no,170,4638,487,288,80.29,88.7,77.4,59,yes
INC101650,Tuesday,9,no,CRM,Human Error,Medium,Application Support,no,40,1203,152,73,95.33,62.2,52.5,9,no
INC101651,Tuesday,10,no,Trading Platform,Performance Degradation,Medium,DBA,no,15,291,454,221,84.9,87.4,78.3,2,no
INC101652,Tuesday,9,no,Home Banking,Performance Degradation,Low,Infrastructure,no,95,2298,441,281,80.64,63.3,68.0,0,no
INC101653,Monday,20,no,ATM Network,Network Outage,High,Network,yes,67,1632,182,128,91.06,70.5,61.5,0,no
INC101654,Sunday,17,no,Trading Platform,Application Error,Low,Application Support,yes,35,1057,325,212,85.08,74.4,66.9,1,no
INC101655,Wednesday,4,yes,Payments Gateway,Batch Failure,Critical,Application Support,no,46,1303,150,66,95.61,70.5,89.0,7,yes
INC101656,Monday,13,yes,Payments Gateway,Human Error,Low,Application Support,no,56,1248,309,144,89.63,54.2,45.2,5,no
INC101657,Saturday,10,no,Core Banking,Hardware Failure,Critical,Infrastructure,no,52,1364,339,257,82.19,72.8,63.3,3,yes
INC101658,Wednesday,17,no,CRM,Application Error,High,Application Support,yes,400,13681,103,98,92.82,61.5,60.7,15,no
INC101659,Monday,14,yes,Home Banking,Security Alert,Critical,Security,no,77,1749,126,98,93.18,30.1,51.4,1,yes
INC101660,Monday,5,no,Payments Gateway,Network Outage,Medium,Network,no,46,1186,477,281,80.12,32.6,33.1,4,no
INC101661,Thursday,0,no,Payments Gateway,Batch Failure,Low,Application Support,no,33,876,560,365,80.0,53.2,50.6,4,no
INC101662,Friday,10,no,Home Banking,Performance Degradation,High,Infrastructure,no,417,9391,171,48,96.43,80.5,61.5,22,no
INC101663,Monday,19,no,Trading Platform,Application Error,High,Application Support,no,12,368,132,80,94.17,94.7,86.0,2,no
INC101664,Saturday,12,no,Core Banking,Application Error,High,Application Support,yes,107,2515,313,232,83.86,64.8,44.6,2,yes
INC101665,Saturday,19,no,Payments Gateway,Security Alert,Critical,Security,no,65,1261,359,205,84.92,30.8,30.7,3,yes
INC101666,Saturday,19,no,CRM,Application Error,Low,Application Support,no,9,194,214,107,91.94,78.9,78.7,1,no
INC101667,Monday,8,yes,CRM,Human Error,High,Application Support,no,21,595,221,177,87.99,36.4,38.5,5,yes
INC101668,Monday,1,no,Trading Platform,Security Alert,Low,Security,no,54,1250,458,286,80.19,62.5,58.1,4,no
INC101669,Saturday,21,no,Trading Platform,Hardware Failure,Medium,Infrastructure,no,22,579,740,440,80.0,75.5,88.4,5,yes
INC101670,Tuesday,15,no,Home Banking,Performance Degradation,High,Infrastructure,no,106,2877,330,186,87.42,84.6,67.7,4,yes
INC101671,Thursday,9,no,CRM,Human Error,Medium,Application Support,yes,193,3969,240,165,88.32,83.3,69.9,4,no
INC101672,Friday,5,no,Trading Platform,Network Outage,Low,Network,no,47,1122,857,529,80.0,29.1,34.4,3,no
INC101673,Monday,13,no,Mobile App,Performance Degradation,Low,DBA,no,17,496,421,257,81.88,42.6,32.9,4,no
INC101674,Friday,6,no,Mobile App,Performance Degradation,Medium,DBA,no,33,897,155,120,92.33,67.9,87.1,1,no
INC101675,Sunday,6,no,Core Banking,Human Error,Critical,Application Support,no,64,1438,41,7,99.6,76.3,67.1,9,no
INC101676,Friday,14,no,Payments Gateway,Application Error,Critical,Application Support,yes,62,1514,144,97,93.33,60.2,64.1,5,yes
INC101677,Wednesday,7,no,ATM Network,Performance Degradation,Low,Infrastructure,no,56,1374,691,459,80.0,64.8,64.7,4,no
INC101678,Saturday,18,no,Payments Gateway,Hardware Failure,High,Infrastructure,no,100,2794,324,165,87.89,66.2,65.4,7,yes
INC101679,Wednesday,19,yes,Mobile App,Application Error,Medium,Application Support,no,336,9026,283,112,92.01,88.5,82.0,9,no
INC101680,Friday,12,no,ATM Network,Human Error,Low,Application Support,no,51,1246,179,66,95.58,84.0,68.2,3,no
INC101681,Friday,5,yes,Core Banking,Application Error,High,Application Support,no,25,659,169,60,95.83,51.2,45.4,1,no
INC101682,Friday,5,no,CRM,Application Error,High,Application Support,no,119,2770,356,216,85.77,48.8,61.2,12,yes
INC101683,Tuesday,15,no,Home Banking,Performance Degradation,Medium,DBA,no,239,6351,317,172,87.87,99.0,63.8,8,no
INC101684,Monday,5,no,Home Banking,Network Outage,Low,Infrastructure,yes,75,2036,320,197,86.65,70.1,87.0,4,no
INC101685,Monday,1,yes,Core Banking,Batch Failure,Critical,Application Support,no,66,2296,545,250,82.92,61.6,66.9,11,yes
INC101686,Wednesday,1,no,Trading Platform,Batch Failure,Critical,DBA,no,105,2481,86,72,95.05,34.0,30.8,9,no
INC101687,Wednesday,22,no,Trading Platform,Application Error,Low,Application Support,no,33,789,537,289,80.04,73.6,75.1,1,no
INC101688,Thursday,9,no,Core Banking,Hardware Failure,High,Infrastructure,yes,12,373,151,65,95.38,72.9,63.2,2,no
INC101689,Wednesday,9,no,Core Banking,Human Error,Medium,Application Support,no,117,2393,163,87,93.27,53.2,34.2,26,no
INC101690,Friday,17,yes,Payments Gateway,Network Outage,Medium,Infrastructure,yes,153,3516,289,205,85.89,51.2,60.4,13,no
INC101691,Saturday,17,no,Home Banking,Application Error,Medium,Application Support,no,280,7773,584,359,80.0,83.3,71.9,10,yes
INC101692,Tuesday,18,yes,ATM Network,Network Outage,Low,Network,no,26,686,485,283,80.55,62.1,69.0,0,no
INC101693,Friday,14,no,Core Banking,Human Error,Low,Application Support,no,73,1867,195,116,91.97,56.7,52.2,4,no
INC101694,Thursday,2,no,ATM Network,Hardware Failure,High,Infrastructure,yes,79,1926,214,68,95.62,68.6,60.1,8,no
INC101695,Wednesday,23,no,Mobile App,Application Error,Medium,Application Support,no,76,1774,196,145,89.63,66.4,71.6,15,yes
INC101696,Monday,3,no,Mobile App,Application Error,High,Application Support,yes,86,1853,190,82,94.82,42.2,40.7,4,no
INC101697,Friday,10,yes,Payments Gateway,Human Error,Medium,Application Support,no,71,1624,199,129,90.7,56.7,59.0,5,no
INC101698,Sunday,23,yes,Core Banking,Hardware Failure,High,Infrastructure,no,88,1716,568,350,80.0,70.8,63.6,14,yes
INC101699,Friday,0,no,Core Banking,Batch Failure,High,DBA,no,142,4311,234,140,90.52,40.4,51.1,7,no
INC101700,Saturday,23,no,Core Banking,Hardware Failure,Low,Infrastructure,no,169,5463,818,422,80.0,65.3,57.1,30,no
INC101701,Sunday,4,no,Core Banking,Batch Failure,High,Application Support,no,37,672,513,224,84.71,56.1,45.7,0,yes
INC101702,Tuesday,2,no,CRM,Batch Failure,Medium,Application Support,no,32,854,557,291,80.0,46.7,38.7,2,yes
INC101703,Thursday,1,no,Home Banking,Hardware Failure,Medium,Infrastructure,no,49,1241,1028,586,80.0,75.2,60.6,9,yes
INC101704,Wednesday,9,yes,Mobile App,Network Outage,High,Network,no,49,1297,338,159,88.89,44.5,28.1,11,yes
INC101705,Sunday,19,yes,Core Banking,Application Error,Critical,Application Support,no,19,362,344,115,91.81,63.0,72.3,0,yes
INC101706,Monday,11,no,CRM,Human Error,Low,Application Support,no,35,1005,191,121,92.39,48.1,45.9,4,no
INC101707,Wednesday,2,no,CRM,Hardware Failure,Medium,Infrastructure,no,59,1526,496,291,80.0,55.8,46.9,4,yes
INC101708,Saturday,0,no,Payments Gateway,Batch Failure,Critical,DBA,no,70,2005,353,223,83.71,79.2,88.3,8,yes
INC101709,Tuesday,10,no,Payments Gateway,Performance Degradation,Medium,DBA,no,68,1576,420,274,80.69,71.4,62.4,4,yes
INC101710,Friday,20,no,ATM Network,Hardware Failure,High,Infrastructure,no,92,1732,328,171,88.17,65.2,53.4,1,yes
INC101711,Tuesday,14,no,Mobile App,Performance Degradation,High,Infrastructure,no,294,7828,123,97,93.13,55.2,43.9,23,no
INC101712,Sunday,13,no,CRM,Human Error,Low,Infrastructure,no,23,506,263,169,88.62,65.4,73.6,3,no
INC101713,Saturday,18,no,Payments Gateway,Security Alert,High,Security,no,26,740,242,112,92.57,59.5,67.8,3,yes
INC101714,Tuesday,7,no,Core Banking,Application Error,Medium,Application Support,yes,61,1012,451,279,80.51,82.9,66.4,14,no
INC101715,Friday,3,no,Mobile App,Application Error,Medium,Application Support,yes,386,8983,292,136,89.97,59.7,47.7,75,no
INC101716,Tuesday,21,no,Home Banking,Hardware Failure,Critical,Infrastructure,no,31,724,180,104,92.33,59.2,68.6,4,yes
INC101717,Thursday,17,no,Core Banking,Human Error,Medium,Application Support,no,126,2963,109,10,99.29,62.4,55.0,47,no
INC101718,Thursday,0,no,ATM Network,Batch Failure,High,DBA,no,179,4656,170,115,91.47,59.5,52.2,2,no
INC101719,Friday,6,no,Core Banking,Application Error,High,Application Support,no,8,233,171,123,91.33,71.9,44.5,8,no
INC101720,Monday,12,no,ATM Network,Hardware Failure,Medium,Infrastructure,no,88,2450,504,270,81.75,81.3,77.4,12,yes
INC101721,Monday,0,no,CRM,Batch Failure,Critical,DBA,no,82,2298,272,168,88.45,64.7,59.5,8,yes
INC101722,Friday,3,no,Core Banking,Batch Failure,Low,Application Support,yes,44,1084,194,105,92.72,59.8,68.5,10,no
INC101723,Thursday,13,no,Mobile App,Human Error,Medium,Application Support,yes,42,1418,320,211,84.98,74.6,65.4,1,no
INC101724,Wednesday,8,no,ATM Network,Hardware Failure,High,Infrastructure,no,39,1187,244,163,88.74,66.3,68.4,13,yes
INC101725,Monday,9,no,CRM,Human Error,Low,Infrastructure,no,25,569,122,80,94.35,52.5,42.8,2,no
INC101726,Tuesday,10,no,Home Banking,Security Alert,Medium,Security,no,58,1447,820,497,80.0,69.1,74.5,4,no
INC101727,Saturday,5,no,Mobile App,Network Outage,Medium,Network,no,45,1076,942,448,80.0,90.8,83.7,1,yes
INC101728,Monday,5,no,ATM Network,Human Error,Low,Application Support,no,35,842,212,115,92.33,77.2,89.5,7,no
INC101729,Wednesday,3,no,CRM,Application Error,Low,Application Support,yes,95,1972,324,191,86.78,45.4,55.2,10,no
INC101730,Sunday,7,no,Home Banking,Application Error,High,Application Support,no,26,548,330,133,90.94,54.1,41.8,2,yes
INC101731,Monday,13,no,Mobile App,Human Error,High,Application Support,no,17,269,128,39,97.11,27.7,15.8,2,no
INC101732,Friday,14,no,CRM,Security Alert,Low,Security,no,102,2435,281,177,88.1,46.4,54.0,4,no
INC101733,Tuesday,11,no,Core Banking,Human Error,Critical,Application Support,no,74,2293,27,23,98.09,72.6,66.3,6,no
INC101734,Saturday,0,yes,Core Banking,Batch Failure,Medium,Application Support,no,46,1023,300,178,87.57,65.7,44.7,6,no
INC101735,Friday,10,no,ATM Network,Human Error,Low,Application Support,no,46,1144,523,292,80.16,44.1,47.8,5,no
INC101736,Saturday,9,no,Core Banking,Performance Degradation,Medium,Infrastructure,no,85,2222,829,416,80.0,80.9,76.4,0,yes
INC101737,Monday,16,no,Home Banking,Security Alert,Low,Security,no,40,832,447,238,83.0,42.5,45.0,3,no
INC101738,Thursday,9,no,Trading Platform,Human Error,Low,Application Support,yes,68,1728,97,47,96.59,68.5,56.9,6,no
INC101739,Friday,9,no,ATM Network,Network Outage,Critical,Network,no,32,919,220,131,91.39,54.2,46.3,2,yes
INC101740,Tuesday,17,no,Mobile App,Security Alert,Medium,Security,no,57,1480,467,215,84.27,46.2,49.0,3,no
INC101741,Monday,4,no,Home Banking,Security Alert,Medium,Security,no,9,261,503,275,80.94,91.5,85.0,1,yes
INC101742,Monday,21,no,ATM Network,Hardware Failure,High,Infrastructure,no,182,5492,119,54,96.03,78.3,71.7,18,no
INC101743,Sunday,8,no,Trading Platform,Human Error,Low,Infrastructure,no,36,1013,1195,722,80.0,63.9,48.0,2,yes
INC101744,Friday,16,yes,Trading Platform,Performance Degradation,High,Infrastructure,no,102,2266,329,171,88.0,76.6,63.5,13,yes
INC101745,Thursday,1,no,Payments Gateway,Batch Failure,Critical,DBA,no,124,2905,150,109,92.77,32.3,42.5,16,yes
INC101746,Friday,4,no,Payments Gateway,Application Error,Low,Application Support,no,90,3058,303,161,88.84,60.7,51.3,3,no
INC101747,Thursday,9,no,CRM,Human Error,Low,Application Support,no,34,907,360,183,87.65,86.7,64.8,7,no
INC101748,Wednesday,14,no,CRM,Human Error,High,Infrastructure,no,63,1651,151,82,94.76,71.6,60.2,4,yes
INC101749,Wednesday,9,no,Core Banking,Human Error,Low,Application Support,no,25,518,240,128,91.12,59.6,64.5,0,no
INC101750,Thursday,4,yes,CRM,Batch Failure,Critical,DBA,no,16,401,202,75,94.67,66.3,70.2,4,yes
INC101751,Monday,14,no,Trading Platform,Network Outage,Critical,Network,no,58,1623,185,60,95.97,74.2,50.3,20,yes
INC101752,Saturday,8,no,Payments Gateway,Hardware Failure,Critical,Infrastructure,no,46,1076,381,184,87.42,51.5,49.4,8,yes
INC101753,Friday,8,no,Core Banking,Hardware Failure,Medium,Infrastructure,no,254,5793,754,455,80.0,71.7,64.5,16,yes
INC101754,Tuesday,3,no,Core Banking,Batch Failure,Critical,DBA,no,116,2737,192,155,89.32,63.3,40.5,9,yes
INC101755,Thursday,10,no,Mobile App,Performance Degradation,High,Infrastructure,no,43,1255,225,120,91.58,80.0,77.3,8,no
INC101756,Monday,22,no,ATM Network,Application Error,Medium,Application Support,yes,45,1202,389,207,85.48,67.1,57.8,6,no
INC101757,Sunday,16,no,Mobile App,Performance Degradation,Medium,DBA,yes,84,2281,114,96,93.09,73.4,62.7,7,no
INC101758,Saturday,13,no,Core Banking,Application Error,Critical,Application Support,no,82,2250,130,62,95.48,52.0,52.5,7,yes
INC101759,Sunday,1,yes,Core Banking,Batch Failure,Critical,DBA,no,106,2153,208,71,95.51,44.5,34.9,5,yes
INC101760,Tuesday,4,no,Trading Platform,Batch Failure,Medium,Application Support,no,51,1283,253,51,96.33,49.0,39.0,5,no
INC101761,Monday,10,no,Core Banking,Human Error,Medium,Application Support,no,20,544,147,44,97.34,57.0,67.1,0,no
INC101762,Monday,15,yes,Payments Gateway,Security Alert,Medium,Security,no,9,200,685,412,80.0,52.1,62.9,4,yes
INC101763,Monday,7,no,Home Banking,Human Error,High,Application Support,no,56,1562,113,42,96.69,50.9,50.5,13,no
INC101764,Monday,3,yes,Mobile App,Application Error,Medium,Application Support,no,117,3192,140,97,93.33,36.9,44.0,33,no
INC101765,Monday,21,no,ATM Network,Network Outage,Medium,Network,yes,41,1214,223,119,91.32,52.9,71.6,2,no
INC101766,Sunday,18,no,Mobile App,Network Outage,High,Infrastructure,no,251,6303,366,217,85.14,69.5,72.1,14,yes
INC101767,Monday,10,no,Payments Gateway,Performance Degradation,Critical,Infrastructure,no,82,2343,137,133,90.69,77.7,67.4,6,no
INC101768,Monday,20,no,ATM Network,Network Outage,High,Infrastructure,no,215,4098,367,179,87.87,81.3,73.2,26,yes
INC101769,Friday,9,no,Core Banking,Hardware Failure,High,Infrastructure,no,218,5453,463,294,80.09,66.2,36.1,17,yes
INC101770,Thursday,4,no,Payments Gateway,Hardware Failure,Critical,Infrastructure,yes,209,5828,155,88,93.28,53.9,73.9,15,yes
INC101771,Friday,10,no,CRM,Human Error,Low,Application Support,no,11,261,135,87,93.8,67.4,81.0,3,no
INC101772,Thursday,17,no,ATM Network,Application Error,Medium,Application Support,yes,62,1789,170,94,93.05,63.6,37.0,0,yes
INC101773,Saturday,15,no,Mobile App,Performance Degradation,Medium,Infrastructure,no,225,5418,272,140,91.03,65.0,73.6,20,no
INC101774,Thursday,7,no,Trading Platform,Application Error,Critical,Application Support,no,76,1736,131,69,95.05,50.7,50.7,3,yes
INC101775,Wednesday,4,no,Core Banking,Batch Failure,High,Application Support,no,120,2255,330,167,87.94,77.8,73.6,16,yes
INC101776,Friday,10,no,Home Banking,Security Alert,Medium,Security,no,22,554,460,291,80.58,69.3,70.3,2,no
INC101777,Wednesday,11,yes,ATM Network,Network Outage,Low,Network,no,292,7963,791,462,80.0,63.1,51.7,27,no
INC101778,Tuesday,10,no,Payments Gateway,Security Alert,High,Security,no,37,1010,222,157,88.53,57.0,55.2,4,no
INC101779,Wednesday,2,no,Payments Gateway,Batch Failure,Medium,Application Support,no,10,228,693,397,80.0,41.0,31.3,3,yes
INC101780,Monday,10,yes,Core Banking,Human Error,Medium,Application Support,no,51,1470,238,173,88.04,66.8,47.6,3,no
INC101781,Friday,12,no,Payments Gateway,Human Error,Medium,Infrastructure,no,7,176,185,121,91.61,49.8,62.4,11,no
INC101782,Tuesday,8,no,Payments Gateway,Performance Degradation,Low,DBA,no,22,605,495,264,81.37,73.2,71.4,1,no
INC101783,Monday,8,no,Home Banking,Human Error,Low,Infrastructure,no,652,14836,170,127,91.01,72.8,71.5,41,no
INC101784,Tuesday,3,no,Mobile App,Application Error,Medium,Application Support,no,50,1399,123,72,95.02,99.5,75.3,3,no
INC101785,Saturday,22,no,Mobile App,Security Alert,Low,Security,no,16,382,479,210,85.88,42.1,41.2,8,no
INC101786,Tuesday,11,no,Home Banking,Human Error,Low,Infrastructure,no,66,1823,323,108,92.62,44.2,42.6,8,no
INC101787,Thursday,19,yes,Payments Gateway,Hardware Failure,Critical,Infrastructure,no,36,1128,264,182,87.16,45.6,36.5,4,yes
INC101788,Saturday,8,no,Core Banking,Hardware Failure,Critical,Infrastructure,no,191,5080,299,124,91.31,53.0,47.3,21,yes
INC101789,Monday,9,no,Trading Platform,Performance Degradation,Medium,Infrastructure,no,22,510,196,142,90.41,79.3,83.5,3,no
INC101790,Friday,0,no,Home Banking,Hardware Failure,Low,Infrastructure,no,78,2094,296,159,89.55,51.2,40.1,9,no
INC101791,Tuesday,20,no,Home Banking,Security Alert,Medium,Security,no,25,800,729,355,80.0,52.5,39.0,2,yes
INC101792,Monday,0,yes,Core Banking,Batch Failure,Critical,Application Support,no,862,23793,150,66,95.81,87.6,52.2,32,yes
INC101793,Thursday,4,yes,Core Banking,Batch Failure,High,Application Support,yes,115,3323,129,90,93.64,62.5,76.5,3,no
INC101794,Saturday,8,no,Core Banking,Hardware Failure,Critical,Infrastructure,no,77,1427,235,124,90.82,27.9,34.9,12,yes
INC101795,Tuesday,10,no,Payments Gateway,Performance Degradation,Critical,Infrastructure,no,66,1706,237,135,89.99,65.0,47.1,1,yes
INC101796,Thursday,15,no,Core Banking,Performance Degradation,Critical,Infrastructure,yes,53,1192,130,45,97.34,61.0,58.9,7,yes
INC101797,Tuesday,8,no,Home Banking,Human Error,Critical,Application Support,no,48,1045,53,35,98.08,66.9,75.3,14,no
INC101798,Thursday,20,no,Core Banking,Security Alert,Medium,Security,yes,32,741,421,167,88.2,65.4,58.0,4,no
INC101799,Thursday,1,no,Payments Gateway,Network Outage,Critical,Network,yes,368,9326,118,85,94.02,41.1,45.5,52,no
INC101800,Thursday,17,yes,Core Banking,Application Error,Critical,Application Support,yes,53,1175,74,51,95.83,74.6,58.7,3,no
INC101801,Thursday,10,no,Payments Gateway,Performance Degradation,Medium,Infrastructure,no,10,251,252,172,88.32,72.6,62.5,1,no
INC101802,Monday,4,no,ATM Network,Hardware Failure,High,Infrastructure,no,22,508,262,72,94.99,69.2,59.3,1,yes
INC101803,Friday,7,yes,ATM Network,Network Outage,High,Network,no,146,4147,157,43,96.47,47.9,30.5,17,no
INC101804,Thursday,12,yes,Mobile App,Network Outage,High,Network,yes,65,1633,263,137,90.56,59.5,50.5,2,yes
INC101805,Thursday,20,yes,ATM Network,Security Alert,Critical,Security,no,63,1718,162,103,92.36,89.0,95.2,11,yes
INC101806,Monday,23,no,Payments Gateway,Security Alert,Medium,Security,no,186,5372,506,253,82.63,70.5,50.1,4,yes
INC101807,Wednesday,17,no,Core Banking,Hardware Failure,Critical,Infrastructure,no,43,1144,290,219,84.41,54.2,35.0,3,yes
INC101808,Wednesday,1,no,Core Banking,Batch Failure,Critical,DBA,no,146,3669,211,115,92.13,52.8,49.7,8,yes
INC101809,Monday,9,no,ATM Network,Hardware Failure,Critical,Infrastructure,yes,41,664,66,8,99.22,57.1,48.2,3,no
INC101810,Monday,15,no,Home Banking,Performance Degradation,High,DBA,no,141,3782,134,79,93.69,77.5,87.4,10,no
INC101811,Wednesday,1,yes,Core Banking,Batch Failure,Critical,Application Support,no,58,1310,213,90,94.1,74.8,66.8,2,yes
INC101812,Friday,19,no,Mobile App,Security Alert,High,Security,no,62,1440,148,47,97.1,42.6,43.4,1,no
INC101813,Monday,9,yes,Core Banking,Performance Degradation,High,DBA,no,162,4280,234,173,87.8,89.4,77.3,23,no
INC101814,Friday,10,no,CRM,Performance Degradation,Critical,Infrastructure,no,99,3010,72,50,96.62,75.5,66.3,12,no
INC101815,Thursday,2,no,Core Banking,Hardware Failure,Medium,Infrastructure,yes,57,1901,356,179,87.72,46.2,60.3,2,no
INC101816,Friday,12,no,Core Banking,Application Error,High,Application Support,no,50,1049,454,250,82.8,51.6,71.0,9,yes
INC101817,Wednesday,14,no,Core Banking,Application Error,Critical,Application Support,no,371,7428,212,137,91.09,69.6,53.9,36,yes
